#{"t_start": 1573703793.0821815, "env_id": "RoboschoolPong-v1"}
r,l,t,score_board
13639.740871,3112000,6510.222673,"{'left': {'oppo_miss_start': 6924, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21284, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6550, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1973, 'oppo_double_hit': 175}}"
13651.448988,3113000,6512.338892,"{'left': {'oppo_miss_start': 6924, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21296, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6551, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1973, 'oppo_double_hit': 175}}"
13666.179485,3114000,6514.29896,"{'left': {'oppo_miss_start': 6924, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21310, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6551, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1973, 'oppo_double_hit': 175}}"
13679.927394,3115000,6516.352192,"{'left': {'oppo_miss_start': 6924, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21324, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6552, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1973, 'oppo_double_hit': 175}}"
13693.580085,3116000,6518.490431,"{'left': {'oppo_miss_start': 6924, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21337, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6552, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1973, 'oppo_double_hit': 175}}"
13705.379813,3117000,6520.675465,"{'left': {'oppo_miss_start': 6925, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21349, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6553, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1973, 'oppo_double_hit': 175}}"
13719.022998,3118000,6522.882628,"{'left': {'oppo_miss_start': 6925, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21362, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6553, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1973, 'oppo_double_hit': 175}}"
13732.728858,3119000,6525.011681,"{'left': {'oppo_miss_start': 6925, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21375, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6553, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1973, 'oppo_double_hit': 175}}"
13748.566968,3120000,6527.158783,"{'left': {'oppo_miss_start': 6925, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21390, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6553, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1973, 'oppo_double_hit': 175}}"
13761.279519,3121000,6529.338832,"{'left': {'oppo_miss_start': 6925, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21402, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6553, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1973, 'oppo_double_hit': 175}}"
13769.954393,3122000,6531.437295,"{'left': {'oppo_miss_start': 6926, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21412, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1974, 'oppo_double_hit': 175}}"
13784.870118,3123000,6533.540723,"{'left': {'oppo_miss_start': 6927, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21426, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1974, 'oppo_double_hit': 175}}"
13796.611479,3124000,6535.672817,"{'left': {'oppo_miss_start': 6927, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21437, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1974, 'oppo_double_hit': 175}}"
13809.320564,3125000,6537.79225,"{'left': {'oppo_miss_start': 6927, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21449, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1974, 'oppo_double_hit': 175}}"
13824.031333,3126000,6539.914819,"{'left': {'oppo_miss_start': 6927, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21463, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1974, 'oppo_double_hit': 175}}"
13837.936762,3127000,6542.109405,"{'left': {'oppo_miss_start': 6927, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21476, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1974, 'oppo_double_hit': 175}}"
13849.596618,3128000,6544.297331,"{'left': {'oppo_miss_start': 6927, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21487, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1974, 'oppo_double_hit': 175}}"
13860.093328,3129000,6546.506031,"{'left': {'oppo_miss_start': 6927, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21497, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1974, 'oppo_double_hit': 175}}"
13872.9415,3130000,6548.663484,"{'left': {'oppo_miss_start': 6928, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21510, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 175}}"
13887.603951,3131000,6550.733763,"{'left': {'oppo_miss_start': 6928, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21524, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 175}}"
13898.401539,3132000,6552.835701,"{'left': {'oppo_miss_start': 6928, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21534, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 175}}"
13914.246222,3133000,6554.935013,"{'left': {'oppo_miss_start': 6928, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21549, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 175}}"
13926.985125,3134000,6557.003628,"{'left': {'oppo_miss_start': 6928, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21561, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 175}}"
13941.692217,3135000,6559.121675,"{'left': {'oppo_miss_start': 6928, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21575, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 175}}"
13955.446642,3136000,6561.297985,"{'left': {'oppo_miss_start': 6928, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21588, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 175}}"
13967.098788,3137000,6563.373855,"{'left': {'oppo_miss_start': 6928, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21599, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6554, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 175}}"
13977.728491,3138000,6565.521424,"{'left': {'oppo_miss_start': 6929, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21610, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6555, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 175}}"
13988.402334,3139000,6567.651691,"{'left': {'oppo_miss_start': 6931, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21622, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6556, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 176}}"
14003.196965,3140000,6569.834714,"{'left': {'oppo_miss_start': 6931, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21636, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6556, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 176}}"
14014.838053,3141000,6571.938429,"{'left': {'oppo_miss_start': 6931, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21647, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6556, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 176}}"
14029.717262,3142000,6574.046198,"{'left': {'oppo_miss_start': 6932, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21662, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6557, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 176}}"
14044.611251,3143000,6576.140278,"{'left': {'oppo_miss_start': 6932, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21676, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6557, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 176}}"
14059.44901,3144000,6578.263299,"{'left': {'oppo_miss_start': 6932, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21690, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6557, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 176}}"
14071.128056,3145000,6580.250484,"{'left': {'oppo_miss_start': 6933, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21702, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6558, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1975, 'oppo_double_hit': 176}}"
14072.271921,3146000,6582.294246,"{'left': {'oppo_miss_start': 6934, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21704, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6558, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1976, 'oppo_double_hit': 176}}"
14081.866987,3147000,6584.192561,"{'left': {'oppo_miss_start': 6935, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21714, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6559, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1976, 'oppo_double_hit': 176}}"
14093.256631,3148000,6586.008739,"{'left': {'oppo_miss_start': 6935, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21725, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6559, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1976, 'oppo_double_hit': 176}}"
14101.956775,3149000,6587.891323,"{'left': {'oppo_miss_start': 6936, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21734, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6559, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1976, 'oppo_double_hit': 177}}"
14115.618791,3150000,6589.830392,"{'left': {'oppo_miss_start': 6936, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21747, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6559, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1976, 'oppo_double_hit': 177}}"
14124.101609,3151000,6591.803943,"{'left': {'oppo_miss_start': 6937, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21756, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6560, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1976, 'oppo_double_hit': 177}}"
14137.941151,3152000,6593.742268,"{'left': {'oppo_miss_start': 6938, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21770, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6561, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1976, 'oppo_double_hit': 177}}"
14146.480684,3153000,6595.74724,"{'left': {'oppo_miss_start': 6939, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21780, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6562, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1977, 'oppo_double_hit': 177}}"
14160.340678,3154000,6597.844059,"{'left': {'oppo_miss_start': 6940, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21793, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6562, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1977, 'oppo_double_hit': 177}}"
14176.104282,3155000,6599.878101,"{'left': {'oppo_miss_start': 6940, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21808, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6562, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1977, 'oppo_double_hit': 177}}"
14187.805913,3156000,6601.998731,"{'left': {'oppo_miss_start': 6940, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21820, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6562, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1977, 'oppo_double_hit': 178}}"
14200.645445,3157000,6604.112442,"{'left': {'oppo_miss_start': 6941, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21833, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6562, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 178}}"
14215.381126,3158000,6606.245129,"{'left': {'oppo_miss_start': 6941, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21847, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6562, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 178}}"
14229.250556,3159000,6608.476804,"{'left': {'oppo_miss_start': 6941, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21860, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6562, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 178}}"
14239.949829,3160000,6610.674514,"{'left': {'oppo_miss_start': 6943, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21872, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6564, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 178}}"
14252.669504,3161000,6612.935004,"{'left': {'oppo_miss_start': 6943, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21885, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6565, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 178}}"
14252.732706,3162000,6615.08811,"{'left': {'oppo_miss_start': 6943, 'oppo_slow_ball': 21, 'oppo_miss_catch': 21885, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6565, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 178}}"
14266.346159,3163000,6617.284376,"{'left': {'oppo_miss_start': 6943, 'oppo_slow_ball': 22, 'oppo_miss_catch': 21897, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6565, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 178}}"
14279.050295,3164000,6619.396527,"{'left': {'oppo_miss_start': 6943, 'oppo_slow_ball': 22, 'oppo_miss_catch': 21909, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6565, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 178}}"
14293.891696,3165000,6621.511931,"{'left': {'oppo_miss_start': 6943, 'oppo_slow_ball': 22, 'oppo_miss_catch': 21923, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6565, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 178}}"
14302.404336,3166000,6623.65159,"{'left': {'oppo_miss_start': 6943, 'oppo_slow_ball': 22, 'oppo_miss_catch': 21932, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6565, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 179}}"
14318.181068,3167000,6625.65268,"{'left': {'oppo_miss_start': 6943, 'oppo_slow_ball': 22, 'oppo_miss_catch': 21947, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6565, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 179}}"
14333.004508,3168000,6627.756298,"{'left': {'oppo_miss_start': 6943, 'oppo_slow_ball': 22, 'oppo_miss_catch': 21961, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6565, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 179}}"
14341.527062,3169000,6629.886243,"{'left': {'oppo_miss_start': 6944, 'oppo_slow_ball': 22, 'oppo_miss_catch': 21970, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6566, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 179}}"
14356.342845,3170000,6631.966397,"{'left': {'oppo_miss_start': 6944, 'oppo_slow_ball': 22, 'oppo_miss_catch': 21984, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6566, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 179}}"
14372.075331,3171000,6634.175029,"{'left': {'oppo_miss_start': 6944, 'oppo_slow_ball': 22, 'oppo_miss_catch': 21999, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6566, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 179}}"
14385.699738,3172000,6636.277454,"{'left': {'oppo_miss_start': 6944, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22012, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6566, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 179}}"
14396.421953,3173000,6638.414395,"{'left': {'oppo_miss_start': 6945, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22023, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6567, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 179}}"
14411.209535,3174000,6640.658157,"{'left': {'oppo_miss_start': 6945, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22037, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6567, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 179}}"
14417.610366,3175000,6642.859969,"{'left': {'oppo_miss_start': 6946, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22045, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6569, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 179}}"
14431.364281,3176000,6645.1559,"{'left': {'oppo_miss_start': 6947, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22058, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6569, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1978, 'oppo_double_hit': 179}}"
14436.71375,3177000,6647.272305,"{'left': {'oppo_miss_start': 6947, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22064, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6569, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1979, 'oppo_double_hit': 179}}"
14449.333735,3178000,6649.448039,"{'left': {'oppo_miss_start': 6948, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22076, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6569, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1979, 'oppo_double_hit': 179}}"
14464.042499,3179000,6651.693291,"{'left': {'oppo_miss_start': 6948, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22090, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6569, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1979, 'oppo_double_hit': 179}}"
14477.860715,3180000,6653.817803,"{'left': {'oppo_miss_start': 6948, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22103, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6569, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1979, 'oppo_double_hit': 179}}"
14493.639575,3181000,6655.902288,"{'left': {'oppo_miss_start': 6948, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22118, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6569, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1979, 'oppo_double_hit': 179}}"
14505.375777,3182000,6658.027383,"{'left': {'oppo_miss_start': 6948, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22129, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6569, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1979, 'oppo_double_hit': 179}}"
14516.84204,3183000,6660.159614,"{'left': {'oppo_miss_start': 6948, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22140, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6569, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1979, 'oppo_double_hit': 179}}"
14530.598808,3184000,6662.236047,"{'left': {'oppo_miss_start': 6948, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22153, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6569, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1979, 'oppo_double_hit': 179}}"
14538.03092,3185000,6664.408939,"{'left': {'oppo_miss_start': 6949, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22161, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6569, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1979, 'oppo_double_hit': 180}}"
14541.213692,3186000,6666.541007,"{'left': {'oppo_miss_start': 6951, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22165, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6570, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1979, 'oppo_double_hit': 180}}"
14552.881023,3187000,6668.63329,"{'left': {'oppo_miss_start': 6952, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22177, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6570, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1980, 'oppo_double_hit': 180}}"
14558.355022,3188000,6670.761707,"{'left': {'oppo_miss_start': 6954, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22186, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6574, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1980, 'oppo_double_hit': 180}}"
14573.222174,3189000,6672.797526,"{'left': {'oppo_miss_start': 6954, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22200, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6574, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1980, 'oppo_double_hit': 180}}"
14586.839666,3190000,6674.960742,"{'left': {'oppo_miss_start': 6954, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22213, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6574, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1980, 'oppo_double_hit': 180}}"
14598.4509,3191000,6676.99341,"{'left': {'oppo_miss_start': 6954, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22225, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6575, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1980, 'oppo_double_hit': 180}}"
14607.113549,3192000,6679.047991,"{'left': {'oppo_miss_start': 6956, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22235, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6576, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1981, 'oppo_double_hit': 180}}"
14623.064942,3193000,6681.112535,"{'left': {'oppo_miss_start': 6956, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22250, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6576, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1981, 'oppo_double_hit': 180}}"
14637.770676,3194000,6683.165783,"{'left': {'oppo_miss_start': 6956, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22264, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6576, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1981, 'oppo_double_hit': 180}}"
14652.517415,3195000,6685.155499,"{'left': {'oppo_miss_start': 6956, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22278, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6576, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1981, 'oppo_double_hit': 180}}"
14662.247981,3196000,6687.139377,"{'left': {'oppo_miss_start': 6957, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22289, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6578, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1981, 'oppo_double_hit': 180}}"
14678.187303,3197000,6689.16228,"{'left': {'oppo_miss_start': 6957, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22304, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6578, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1981, 'oppo_double_hit': 180}}"
14687.863436,3198000,6691.156966,"{'left': {'oppo_miss_start': 6958, 'oppo_slow_ball': 22, 'oppo_miss_catch': 22314, 'oppo_double_hit': 7, 'not_finish': 0}, 'right': {'oppo_miss_start': 6578, 'oppo_slow_ball': 52, 'oppo_miss_catch': 1981, 'oppo_double_hit': 181}}"
